accumulated_pos,step,coverage_rate,repeated_coverage,algorithm
0.7419706656637834,11,0.5689655172413793,0.25862068965517243,PPO
0.7561865362918391,12,0.6206896551724138,0.27586206896551724,PPO
0.7712485896953742,13,0.6379310344827587,0.3275862068965517,PPO
0.7883226776983829,14,0.6724137931034483,0.3620689655172414,PPO
0.7991538172245206,15,0.7068965517241379,0.39655172413793105,PPO
0.8051147047762318,16,0.7413793103448276,0.43103448275862066,PPO
0.8144415193681837,17,0.7931034482758621,0.4482758620689655,PPO
0.8345242572395638,18,0.8448275862068966,0.46551724137931033,PPO
0.8460135389244078,19,0.8793103448275862,0.5,PPO
0.8599285445656263,20,0.896551724137931,0.5517241379310345,PPO
0.8618089507333585,21,0.9137931034482759,0.603448275862069,PPO
0.866039864610756,22,0.9310344827586207,0.6551724137931034,PPO
0.896784505453178,23,0.9655172413793104,0.6896551724137931,PPO
0.896784505453178,24,0.9655172413793104,0.7586206896551724,PPO
0.8982888303873637,25,0.9827586206896551,0.8103448275862069,PPO
0.9,26,1.0,0.8620689655172413,PPO
